sirka,delka,nadmorska_vyska,max_teplota,extremni_srazky
0.0,0.7692307692307694,0.0,0.8769230769230769,0
0.0,0.7692307692307694,0.0,0.7384615384615385,0
0.0,0.7692307692307694,0.0,0.4717948717948718,1
0.0,0.7692307692307694,0.0,0.5615384615384615,0
0.0,0.7692307692307694,0.0,0.2205128205128205,0
0.0,0.7692307692307694,0.0,0.2,1
0.0,0.7692307692307694,0.0,0.3538461538461538,0
0.0,0.7692307692307694,0.0,0.2948717948717949,0
0.0,0.7692307692307694,0.0,0.41794871794871796,0
0.0,0.7692307692307694,0.0,0.31794871794871793,0
0.0,0.7692307692307694,0.0,0.5128205128205128,0
0.0,0.7692307692307694,0.0,0.6025641025641025,0
0.0,0.7692307692307694,0.0,0.6666666666666666,0
0.0,0.7692307692307694,0.0,0.7307692307692308,1
0.0,0.7692307692307694,0.0,0.8128205128205128,0
0.0,0.7692307692307694,0.0,0.9974358974358974,0
0.0,0.7692307692307694,0.0,0.7717948717948717,0
0.0,0.7692307692307694,0.0,0.9615384615384615,0
0.0,0.7692307692307694,0.0,0.39743589743589747,1
0.0,0.7692307692307694,0.0,0.4846153846153846,1
0.0,0.7692307692307694,0.0,0.5435897435897435,1
0.0,0.7692307692307694,0.0,0.5948717948717949,0
0.0,0.7692307692307694,0.0,0.5564102564102564,0
0.0,0.7692307692307694,0.0,0.3384615384615385,0
0.0,0.7692307692307694,0.0,0.20256410256410257,0
0.0,0.846153846153846,0.09131905298759865,0.21025641025641026,0
0.0,0.846153846153846,0.09131905298759865,0.39743589743589747,0
